"608","185","3","1992-09-26 23:26:50","5"
"609","12","981","1995-04-05 08:08:23","1"
"610","646","396","1990-07-29 00:45:54","5"
"611","720","622","1985-12-25 17:01:16","4"
"612","883","970","1979-01-06 10:06:31","3"
"613","209","830","2000-07-23 00:51:12","0"
"614","605","329","2003-05-19 13:57:12","0"
"615","349","536","2002-05-31 07:16:16","1"
"616","594","569","1995-04-19 06:37:09","2"
"617","236","546","2016-05-25 15:05:26","4"
"618","680","621","2004-08-04 07:29:42","2"
"619","645","290","2003-03-04 20:47:04","3"
"620","838","383","2010-05-10 00:12:27","4"
"621","627","919","2007-01-29 12:41:54","5"
"622","700","199","1978-09-25 18:52:55","1"
"623","986","839","1970-08-09 18:35:12","1"
"624","805","540","2018-05-21 07:22:53","0"
"625","680","645","1973-10-29 22:45:46","4"
"626","457","929","2005-12-05 02:14:32","1"
"627","20","975","2019-12-28 02:53:50","1"
"628","902","930","1975-04-28 15:23:47","5"
"629","956","650","1972-01-20 21:05:18","0"
"630","130","171","1993-12-30 02:29:16","0"
"631","164","839","2002-02-11 07:42:57","2"
"632","80","816","2020-07-31 03:21:54","4"
"633","324","916","2000-11-06 21:50:35","5"
"634","101","666","2022-07-06 02:05:40","3"
"635","870","830","1991-12-21 13:03:15","2"
"636","499","974","2019-02-25 15:25:19","2"
"637","994","54","2006-11-27 04:00:07","2"
"638","432","336","1996-02-14 05:39:30","0"
"639","102","951","2018-01-18 05:31:12","0"
"640","880","969","2014-12-13 16:43:34","3"
"641","619","719","1994-07-22 16:10:03","3"
"642","436","600","2007-03-21 12:57:18","2"
"643","791","637","2015-12-18 21:09:00","2"
"644","752","884","1997-10-15 10:31:22","0"
"645","795","308","1988-08-18 08:55:48","1"
"646","260","128","1999-02-12 23:02:36","0"
"647","838","793","1988-11-19 22:53:03","3"
"648","217","659","2007-09-08 17:21:46","2"
"649","261","273","1972-05-06 03:55:07","3"
"650","720","919","1989-12-08 21:04:06","1"
"651","383","376","1970-10-01 05:56:41","1"
"652","258","935","1987-02-23 08:38:46","1"
"653","910","338","2001-10-22 15:31:40","1"
"654","450","569","2012-11-23 03:44:30","2"
"655","443","573","1978-02-15 04:05:58","0"
"656","948","729","2020-03-23 20:02:27","5"
"657","30","57","1982-04-30 18:00:27","3"
"658","384","781","1987-10-12 07:30:25","4"
"659","945","686","1978-10-18 21:34:42","4"
"660","331","347","1988-09-02 02:01:36","5"
"661","222","308","2019-02-03 15:26:49","5"
"662","956","974","1988-04-09 17:28:35","1"
"663","440","337","2002-04-14 09:44:26","0"
"664","507","137","1988-06-25 09:17:44","1"
"665","114","308","1981-12-09 05:44:46","4"
"666","94","208","2020-10-19 15:28:45","1"
"667","674","903","1987-06-06 22:42:05","4"
"668","780","360","1991-01-15 17:13:00","0"
"669","144","659","1981-10-21 03:32:41","3"
"670","324","120","2005-07-04 03:12:26","2"
"671","217","376","2009-05-12 23:49:18","0"
"672","150","279","1979-04-03 22:19:37","2"
"673","780","359","1994-01-13 05:27:05","1"
"674","834","831","1998-10-04 18:10:21","5"
"675","906","757","2021-10-22 22:24:36","3"
"676","669","383","2008-06-03 11:36:13","4"
"677","240","611","1976-12-10 06:30:05","1"
"678","429","127","2013-02-04 13:21:41","3"
"679","373","858","2020-10-04 08:20:18","5"
"680","37","391","1974-09-08 16:24:08","1"
"681","752","750","1970-11-28 15:42:06","5"
"682","384","359","1990-03-12 01:04:39","0"
"683","829","954","2019-11-27 10:09:42","5"
"684","102","190","1993-05-02 23:45:53","2"
"685","873","978","1979-03-26 03:43:57","2"
"686","734","981","2002-12-12 07:21:12","1"
"687","132","929","1988-08-15 12:39:28","0"
"688","319","998","1998-10-30 01:39:27","3"
"689","931","430","2015-12-17 09:14:20","1"
"690","643","935","1987-02-14 00:44:39","0"
"691","181","998","1978-01-31 03:42:37","1"
"692","179","134","1995-02-23 21:10:04","4"
"693","440","466","2017-12-27 15:13:24","5"
"694","633","345","2004-04-19 07:41:41","5"
"695","945","344","1990-05-07 07:00:50","0"
"696","804","134","1985-12-17 05:41:57","0"
"697","8","951","2004-01-18 07:36:56","2"
"698","881","827","2017-12-22 06:03:17","2"
"699","594","196","1974-01-20 06:35:40","0"
"700","362","137","2009-03-05 01:47:37","2"
"701","395","472","1972-08-27 13:07:14","2"
"702","295","880","1990-09-01 01:39:19","0"
"703","438","780","1980-03-11 07:32:15","5"
"704","290","165","1991-01-16 19:51:30","0"
"705","706","575","2009-03-01 12:24:59","3"
"706","644","729","2005-01-19 13:27:10","4"
"707","460","556","2004-11-16 08:42:03","2"
"708","324","878","1972-08-29 09:19:31","5"
"709","950","925","1986-07-22 01:30:08","4"
"710","668","376","2019-01-24 08:16:52","0"
"711","579","920","2018-05-25 06:33:12","4"
"712","484","397","1991-12-21 11:00:59","5"
"713","813","583","2021-04-15 08:21:07","3"
"714","265","609","1972-04-24 02:03:19","4"
"715","72","441","1974-03-27 13:55:47","4"
"716","155","398","1996-12-22 03:07:35","2"
"717","478","900","1995-05-25 17:56:50","0"
"718","957","462","1980-04-23 01:28:23","2"
"719","637","393","1993-06-15 21:31:23","1"
"720","398","738","1985-11-04 09:22:10","5"
"721","800","981","2008-12-13 23:29:35","2"
"722","768","726","2001-06-10 16:59:40","2"
"723","80","746","1975-05-30 10:55:28","0"
"724","181","822","2012-09-30 14:49:32","3"
"725","454","222","1995-02-01 17:45:36","2"
"726","25","477","2005-09-30 13:32:38","0"
"727","898","261","1970-03-03 11:42:37","3"
"728","265","959","1988-12-08 05:46:28","3"
"729","735","611","2021-10-01 07:02:40","0"
"730","759","721","1996-05-30 00:34:27","0"
"731","898","7","1981-03-18 18:27:04","3"
"732","292","34","1991-11-01 18:12:44","2"
"733","675","371","1970-03-24 09:52:11","0"
"734","418","733","1981-12-26 17:00:57","3"
"735","424","376","2004-02-05 05:31:21","3"
"736","369","73","1999-02-09 21:19:13","0"
"737","167","951","1974-08-08 07:37:26","0"
"738","280","376","2011-06-30 20:21:46","2"
"739","931","372","1993-03-30 03:05:41","1"
"740","355","925","2019-07-29 15:32:56","3"
"741","152","5","2012-09-07 00:19:12","0"
"742","130","515","1972-09-08 05:22:43","0"
"743","689","198","2015-12-24 23:59:33","0"
"744","702","761","1985-05-05 00:07:50","4"
"745","30","316","1982-09-23 14:21:01","2"
"746","149","540","1973-03-22 05:51:41","2"
"747","899","180","1995-06-20 16:36:16","5"
"748","735","0","1985-03-13 06:19:05","1"
"749","988","573","2010-11-04 09:51:40","2"
"750","38","280","1974-12-05 00:14:30","4"
"751","884","585","1977-12-29 22:56:18","2"
"752","94","122","2017-07-14 14:35:09","5"
"753","998","870","2017-01-11 08:50:09","3"
"754","546","353","1987-03-21 21:08:31","4"
"755","544","893","1971-07-18 02:21:08","0"
"756","955","621","1978-02-15 18:44:13","2"
"757","670","131","2003-11-24 13:07:21","1"
"758","505","519","1995-04-02 22:55:15","2"
"759","321","446","1993-08-30 18:34:27","3"
"760","433","60","1977-03-25 19:01:37","3"
"761","192","884","2011-10-20 16:50:18","5"
"762","988","833","2018-06-28 16:08:45","5"
"763","5","176","2008-05-05 11:13:35","1"
"764","432","418","2014-10-23 17:08:51","0"
"765","165","779","2008-06-14 23:15:37","2"
"766","109","785","1970-11-12 16:03:54","3"
"767","919","432","1984-04-01 13:31:23","3"
"768","102","160","1977-09-26 06:52:24","3"
"769","389","312","2019-07-07 19:10:03","1"
"770","238","158","1973-07-17 01:51:14","1"
"771","986","727","2018-03-10 05:08:21","1"
"772","117","384","1972-07-28 04:13:59","4"
"773","187","290","2007-12-13 11:18:10","1"
"774","795","410","1992-04-30 02:04:55","5"
"775","349","486","2004-01-16 14:05:29","1"
"776","646","772","1985-07-13 13:36:09","5"
"777","144","615","2002-07-17 23:21:53","1"
"778","520","193","1977-11-27 07:52:27","3"
"779","735","546","1971-11-01 00:43:38","1"
"780","369","20","2009-04-19 00:48:39","1"
"781","360","230","2017-08-05 07:36:04","3"
"782","745","849","2016-07-14 04:48:14","5"
"783","424","436","1991-04-15 06:56:18","3"
"784","544","951","1988-12-05 03:00:08","4"
"785","457","83","2011-05-14 18:19:11","1"
"786","225","546","1994-03-09 13:11:38","4"
"787","585","432","1979-10-13 08:22:42","2"
"788","460","892","2008-02-24 19:38:06","1"
"789","106","579","2015-08-28 21:43:44","3"
"790","455","65","1973-10-16 21:55:39","0"
"791","475","974","2019-03-21 01:36:44","4"
"792","376","773","1972-09-16 16:37:40","0"
"793","25","653","2008-12-26 04:02:31","4"
"794","246","535","1997-04-30 07:08:17","3"
"795","871","848","1995-01-17 21:31:37","1"
"796","381","217","2010-06-24 11:13:32","5"
"797","238","740","1996-09-28 12:41:19","1"
"798","249","665","1977-12-01 15:53:44","3"
"799","443","480","2014-04-20 17:40:46","3"
"800","928","383","2006-10-05 15:24:34","3"
"801","542","439","2010-09-17 19:34:00","5"
"802","406","170","1991-01-04 13:00:13","1"
"803","429","406","1972-10-28 08:04:49","3"
"804","805","258","1976-02-01 19:16:29","5"
"805","637","998","1988-09-04 07:05:56","2"
"806","232","779","2007-12-08 17:11:54","2"
"807","411","981","1981-02-20 15:41:24","1"
"808","687","439","1986-09-25 02:07:28","3"
"809","445","848","1992-03-10 17:10:05","2"
"810","790","593","1978-08-27 06:13:19","2"
"811","700","869","2013-09-16 10:24:20","5"
"812","424","686","1990-03-27 19:26:04","1"
"813","931","193","1994-01-06 09:02:01","2"
"814","801","784","2013-10-24 04:35:42","1"
"815","207","26","2013-07-19 16:38:21","4"
"816","182","701","1974-05-13 23:11:42","4"
"817","799","309","2011-12-19 02:52:31","5"
"818","805","701","2021-11-29 05:43:37","3"
"819","117","931","1989-07-30 01:20:12","5"
"820","759","976","1989-06-21 22:35:16","4"
"821","209","863","1977-08-06 02:10:45","1"
"822","548","308","1982-04-18 11:36:54","0"
"823","225","138","2009-03-22 01:50:22","5"
"824","261","519","2001-10-13 16:31:52","5"
"825","998","27","2011-10-02 04:07:20","3"
"826","43","870","1991-02-09 02:08:22","1"
"827","436","798","2003-08-30 05:17:20","2"
"828","49","147","1973-06-30 08:13:34","2"
"829","714","890","1976-01-16 18:09:20","1"
"830","933","556","1997-03-11 02:05:43","4"
"831","488","384","2021-10-28 21:40:55","0"
"832","523","201","1993-10-05 05:02:07","2"
"833","395","278","1994-10-14 01:32:09","3"
"834","236","699","1986-09-12 02:40:08","3"
"835","485","361","2016-05-12 10:47:20","1"
"836","702","807","2002-10-04 07:29:57","4"
"837","177","344","1996-11-15 15:49:48","3"
"838","156","589","2003-08-26 07:40:09","5"
"839","752","280","2021-05-29 01:29:30","1"
"840","244","337","2021-10-30 05:14:39","5"
"841","207","934","1993-05-03 00:47:26","0"
"842","142","448","2011-09-24 02:10:51","0"
"843","662","969","2004-05-17 22:16:14","0"
"844","321","337","2000-09-12 00:28:29","3"
"845","554","671","2015-02-08 22:24:56","4"
"846","250","254","1980-09-09 10:06:50","0"
"847","853","969","2018-05-23 22:54:28","5"
"848","265","981","1991-07-26 12:12:08","0"
"849","646","343","1986-08-19 17:41:39","2"
"850","811","813","2007-10-14 20:36:06","1"
"851","923","773","2021-02-19 06:08:14","3"
"852","162","86","2006-04-18 23:32:32","1"
"853","398","284","2022-07-11 16:51:08","3"
"854","559","441","2019-12-02 02:15:50","0"
"855","269","611","2020-01-02 23:49:34","1"
"856","962","511","1981-10-12 06:02:37","5"
"857","546","572","1982-04-09 17:43:20","2"
"858","662","831","2020-09-07 10:03:54","2"
"859","523","579","2000-12-01 13:13:23","2"
"860","893","376","1996-05-01 11:02:37","1"
"861","428","35","2006-12-22 10:26:07","5"
"862","882","481","2006-07-14 18:20:41","2"
"863","633","842","1997-07-20 03:13:16","0"
"864","335","472","1970-05-28 11:03:55","4"
"865","672","384","2003-09-02 11:44:34","0"
"866","15","707","2000-06-03 05:25:40","3"
"867","829","190","1978-11-01 19:38:52","0"
"868","921","400","1976-06-14 11:30:35","4"
"869","256","428","2013-02-25 10:27:40","4"
"870","37","842","2001-03-24 19:49:44","0"
"871","640","779","2017-08-18 09:30:09","5"
"872","369","974","2009-11-23 21:45:20","2"
"873","646","930","1982-01-25 19:56:30","4"
"874","741","556","2000-09-14 00:37:41","1"
"875","626","684","2016-11-27 10:34:54","5"
"876","500","831","2012-10-12 19:08:01","1"
"877","114","544","2018-04-09 17:08:55","2"
"878","873","283","1993-06-11 17:04:36","5"
"879","863","446","1980-12-27 15:37:39","1"
"880","85","116","2003-11-12 09:04:04","1"
"881","114","307","1976-01-27 05:05:40","5"
"882","160","116","1971-10-29 01:17:44","1"
"883","185","409","1983-11-28 18:41:18","0"
"884","164","693","1972-12-29 14:40:53","5"
"885","435","651","2000-02-23 10:40:17","2"
"886","265","761","1994-06-02 14:13:25","3"
"887","422","294","1970-03-30 15:26:32","1"
"888","390","666","2000-03-22 20:53:28","0"
"889","472","651","1994-10-21 17:07:46","0"
"890","49","839","1973-05-05 22:20:56","1"
"891","633","120","1976-02-24 06:31:31","1"
"892","585","886","1987-06-15 23:46:03","2"
"893","588","285","2003-08-20 01:53:10","4"
"894","432","359","1993-09-16 15:00:41","5"
"895","222","886","1989-06-23 02:47:39","5"
"896","483","671","2016-07-19 17:05:50","4"
"897","857","430","2001-12-31 12:16:52","4"
"898","445","866","2017-03-06 13:25:04","3"
"899","298","671","1973-09-04 03:23:17","2"
"900","440","410","1982-04-12 15:51:06","1"
"901","226","603","1972-01-26 18:52:11","2"
"902","943","258","1973-01-27 18:45:36","3"
"903","862","158","2016-07-11 12:10:44","4"
"904","734","903","2014-12-04 16:59:34","4"
"905","78","158","2015-02-01 21:27:06","3"
"906","777","700","1994-08-28 23:50:41","2"
"907","144","650","2002-03-04 01:06:29","2"
"908","466","198","1990-12-21 00:27:18","0"
"909","412","831","2006-07-09 17:18:48","2"
"910","301","654","1975-10-21 16:52:44","3"
"911","761","807","1990-05-18 22:23:31","3"
"912","17","345","2004-01-22 09:51:25","5"
"913","785","316","1987-10-04 16:04:17","2"
"914","676","248","2009-05-22 13:06:00","0"
"915","957","465","2011-06-15 22:21:12","5"
"916","40","255","1988-03-18 23:30:21","0"
"917","550","884","1976-07-08 03:07:58","5"
"918","188","650","2003-09-07 05:24:02","0"
"919","731","740","1970-12-01 01:00:35","1"
"920","490","830","2002-01-09 05:58:41","3"
"921","829","546","1980-09-12 17:37:22","5"
"922","38","546","2017-05-26 09:28:18","4"
"923","319","931","1994-08-22 17:37:40","0"
"924","163","704","1976-04-03 02:58:56","0"
"925","25","126","1993-11-22 02:08:39","0"
"926","259","377","2012-11-25 16:48:19","4"
"927","252","974","1996-09-15 13:58:44","5"
"928","500","136","2017-10-14 18:15:02","4"
"929","209","20","2021-11-03 07:12:18","4"
"930","785","536","2019-02-26 06:52:00","1"
"931","812","544","1981-06-23 14:54:35","1"
"932","780","337","1994-11-11 11:46:06","4"
"933","462","616","2017-07-31 07:23:43","5"
"934","162","839","1970-07-24 04:08:17","0"
"935","182","46","2008-09-17 02:46:54","5"
"936","741","858","1981-12-08 23:15:26","2"
"937","501","797","2000-10-26 23:45:41","3"
"938","855","116","1977-05-22 16:12:29","5"
"939","594","170","1995-03-12 10:57:50","1"
"940","562","812","1993-10-20 10:25:26","1"
"941","670","890","2020-07-23 07:54:37","2"
"942","101","863","2015-10-28 00:39:43","3"
"943","881","310","2012-03-03 04:43:34","0"
"944","508","927","2004-11-14 06:56:51","3"
"945","635","509","1982-05-02 04:59:49","5"
"946","377","895","2013-12-29 05:29:08","3"
"947","412","998","2021-10-10 18:31:09","0"
"948","437","418","1998-06-22 15:52:49","3"
"949","167","805","1973-10-02 02:36:09","2"
"950","289","678","1973-09-15 16:32:05","4"
"951","347","677","1980-02-23 07:26:33","1"
"952","158","160","1990-11-28 04:25:34","5"
"953","491","308","1987-05-12 13:07:14","5"
"954","316","795","2019-11-27 20:51:31","1"
"955","978","268","1982-08-29 12:41:52","1"
"956","91","540","2020-12-08 02:52:21","5"
"957","735","58","1985-09-01 05:11:33","2"
"958","185","896","1986-12-23 05:52:18","2"
"959","692","805","1976-01-18 14:41:48","0"
"960","25","988","1989-07-25 13:44:25","4"
"961","416","34","1986-01-24 02:02:28","2"
"962","751","147","1992-05-07 18:27:19","0"
"963","381","480","2018-06-29 09:25:42","1"
"964","384","971","1978-07-20 03:18:50","4"
"965","928","554","1987-08-29 14:11:12","0"
"966","437","602","2007-10-09 07:06:53","3"
"967","157","77","2003-05-12 07:44:16","4"
"968","660","587","2018-06-29 15:58:02","5"
"969","355","290","1987-08-04 13:10:05","2"
"970","66","488","1986-06-11 23:01:21","2"
"971","505","544","1987-07-15 06:04:06","5"
"972","173","890","1973-02-12 04:08:12","1"
"973","177","451","1989-02-19 14:01:43","1"
"974","411","768","1994-05-04 23:20:40","4"
"975","837","377","2002-07-10 09:19:21","5"
"976","82","892","1995-07-13 09:37:09","0"
"977","515","297","1996-03-23 02:01:14","2"
"978","25","288","1997-03-26 09:57:40","4"
"979","501","665","1984-01-07 21:55:59","1"
"980","776","807","1992-03-25 23:50:29","2"
"981","574","719","1978-03-14 09:29:24","1"
"982","548","611","1982-11-07 04:52:18","2"
"983","502","291","2003-07-08 21:22:36","0"
"984","924","217","1994-08-16 07:24:43","2"
"985","563","372","1994-02-10 15:50:51","1"
"986","118","74","1977-02-02 04:34:18","2"
"987","269","798","1976-07-25 08:14:17","2"
"988","5","255","1988-07-16 16:45:22","2"
"989","434","134","2008-02-12 08:55:11","4"
"990","921","518","1990-03-12 02:59:54","5"
"991","414","24","1971-10-20 09:07:19","1"
"992","811","535","2008-01-03 02:21:40","0"
"993","163","20","1997-06-21 14:02:03","0"
"994","672","361","1995-11-23 01:53:23","0"
"995","219","935","1996-11-08 18:24:23","1"
"996","913","649","1987-12-17 10:30:40","0"
"997","662","207","1974-10-04 15:55:39","2"
"998","205","348","2001-09-16 12:05:15","3"
"999","867","726","1981-07-18 09:59:34","1"
